,date,actions,close_price,daily_return
0,2020-01-02,56.407344818115234,74.20746612548828,
1,2020-01-03,-100.0,73.48602294921875,-0.00972197561697552
2,2020-01-06,100.0,74.07157897949219,0.007968263987807367
3,2020-01-07,100.0,73.72321319580078,-0.004703096497886916
4,2020-01-08,-39.1252326965332,74.90914916992188,0.016086330515347802
5,2020-01-09,100.0,76.50027465820312,0.021240736357477363
6,2020-01-10,100.0,76.67322540283203,0.002260785930529474
7,2020-01-13,-100.0,78.31129455566406,0.021364291696688298
8,2020-01-14,65.64994049072266,77.25383758544922,-0.013503249770225656
9,2020-01-15,100.0,76.92277526855469,-0.0042853834481471065
10,2020-01-16,98.4192123413086,77.88633728027344,0.012526355274556034
11,2020-01-17,77.95960998535156,78.74861907958984,0.011071027723559501
12,2020-01-21,51.82902145385742,78.21495056152344,-0.006776861922201283
13,2020-01-22,-100.0,78.494140625,0.00356952298086477
14,2020-01-23,100.0,78.87215423583984,0.00481581947174603
15,2020-01-24,100.0,78.64485168457031,-0.0028819112837955574
16,2020-01-27,100.0,76.332275390625,-0.029405310639031068
17,2020-01-28,26.08525848388672,78.49166870117188,0.028289387411764233
18,2020-01-29,100.0,80.13467407226562,0.02093222628950464
19,2020-01-30,-40.978187561035156,80.0185546875,-0.0014490529363220261
20,2020-01-31,68.6600570678711,76.47063446044922,-0.04433871919964849
21,2020-02-03,100.0,76.26062774658203,-0.0027462399828237505
22,2020-02-04,-71.1480712890625,78.77826690673828,0.03301361704656425
23,2020-02-05,100.0,79.42064666748047,0.008154276375522018
24,2020-02-06,100.0,80.3496322631836,0.011697028854381175
25,2020-02-07,-22.109838485717773,79.2574691772461,-0.01359263328499305
26,2020-02-10,99.8875961303711,79.63390350341797,0.004749512318265481
27,2020-02-11,5.027425289154053,79.1534423828125,-0.006033373970985245
28,2020-02-12,100.0,81.03316497802734,0.02374783128349467
29,2020-02-13,-8.561971664428711,80.45611572265625,-0.0071211491680913674
