,date,actions,close_price,daily_return
0,2020-01-02,100.0,1367.3699951171875,
1,2020-01-03,100.0,1360.6600341796875,-0.0049072021190028625
2,2020-01-06,36.845462799072266,1394.2099609375,0.02465709722858067
3,2020-01-07,91.08146667480469,1393.3399658203125,-0.0006240058108626378
4,2020-01-08,100.0,1404.3199462890625,0.0078803312458533
5,2020-01-09,51.55694580078125,1419.8299560546875,0.011044498660444546
6,2020-01-10,100.0,1429.72998046875,0.006972683152545844
7,2020-01-13,100.0,1439.22998046875,0.006644611311070969
8,2020-01-14,64.93423461914062,1430.8800048828125,-0.005801696531653633
9,2020-01-15,100.0,1439.199951171875,0.005814566043742975
10,2020-01-16,100.0,1451.699951171875,0.008685381061763975
11,2020-01-17,100.0,1480.3900146484375,0.019763080830444757
12,2020-01-21,100.0,1484.4000244140625,0.0027087522382249762
13,2020-01-22,84.6041488647461,1485.949951171875,0.0010441435814609878
14,2020-01-23,100.0,1486.6500244140625,0.00047112841292906715
15,2020-01-24,100.0,1466.7099609375,-0.013412748897926763
16,2020-01-27,100.0,1433.9000244140625,-0.022369750937305866
17,2020-01-28,100.0,1452.56005859375,0.01301348341026265
18,2020-01-29,-100.0,1458.6300048828125,0.004178791956415795
19,2020-01-30,100.0,1455.8399658203125,-0.00191278052224364
20,2020-01-31,100.0,1434.22998046875,-0.014843654425564567
21,2020-02-03,100.0,1485.93994140625,0.036054162611075524
22,2020-02-04,-98.1286392211914,1447.0699462890625,-0.02615852366173166
23,2020-02-05,-13.126266479492188,1448.22998046875,0.0008016434745690137
24,2020-02-06,82.72891998291016,1476.22998046875,0.019333945835686484
25,2020-02-07,100.0,1479.22998046875,0.0020322036807891575
26,2020-02-10,100.0,1508.6800537109375,0.019909056489549437
27,2020-02-11,54.787879943847656,1508.7900390625,7.290170721874212e-05
28,2020-02-12,-100.0,1518.27001953125,0.0062831674542604965
29,2020-02-13,100.0,1514.6600341796875,-0.002377696526390638
30,2020-02-14,100.0,1520.739990234375,0.004014073070846003
31,2020-02-18,100.0,1519.6700439453125,-0.0007035695095369832
32,2020-02-19,-41.893829345703125,1526.68994140625,0.004619356345745063
33,2020-02-20,100.0,1518.1500244140625,-0.0055937468116946665
34,2020-02-21,100.0,1485.1099853515625,-0.02176335574954258
35,2020-02-24,100.0,1421.5899658203125,-0.04277125610748167
36,2020-02-25,100.0,1388.449951171875,-0.02331193624408734
37,2020-02-26,100.0,1393.1800537109375,0.0034067504810455507
38,2020-02-27,100.0,1318.0899658203125,-0.053898336895228716
39,2020-02-28,100.0,1339.3299560546875,0.016114218896398524
40,2020-03-02,100.0,1389.1099853515625,0.037167860743975156
41,2020-03-03,100.0,1341.3900146484375,-0.03435291028524845
42,2020-03-04,100.0,1386.52001953125,0.03364420816464819
43,2020-03-05,100.0,1319.0400390625,-0.048668594407719645
44,2020-03-06,100.0,1298.4100341796875,-0.015640165781074522
45,2020-03-09,87.61480712890625,1215.56005859375,-0.06380879183383747
46,2020-03-10,-74.30789184570312,1280.3900146484375,0.05333340429899258
47,2020-03-11,100.0,1215.4100341796875,-0.05075014622524365
48,2020-03-12,33.02342224121094,1114.9100341796875,-0.08268814406146496
49,2020-03-13,58.50692367553711,1219.72998046875,0.09401650633289482
50,2020-03-16,100.0,1084.3299560546875,-0.11100819573363885
51,2020-03-17,-33.61117935180664,1119.800048828125,0.03271153081714595
52,2020-03-18,60.14313507080078,1096.800048828125,-0.020539381136899904
53,2020-03-19,19.007009506225586,1115.2900390625,0.016858123095572886
54,2020-03-20,100.0,1072.3199462890625,-0.038528177665387964
55,2020-03-23,100.0,1056.6199951171875,-0.014641107093276817
56,2020-03-24,80.25983428955078,1134.4599609375,0.07366883664895951
57,2020-03-25,50.42485046386719,1102.489990234375,-0.028180783636211792
58,2020-03-26,100.0,1161.75,0.05375106376523853
59,2020-03-27,100.0,1110.7099609375,-0.043933754303851935
60,2020-03-30,-22.444629669189453,1146.8199462890625,0.0325107243308449
61,2020-03-31,84.84229278564453,1162.81005859375,0.013943001563958779
62,2020-04-01,51.10441970825195,1105.6199951171875,-0.04918263567974768
63,2020-04-02,100.0,1120.8399658203125,0.013766005291458105
64,2020-04-03,53.59516906738281,1097.8800048828125,-0.020484602296186205
65,2020-04-06,-63.00782012939453,1186.9200439453125,0.08110179497440084
66,2020-04-07,100.0,1186.510009765625,-0.0003454606582634634
67,2020-04-08,31.003707885742188,1210.280029296875,0.02003356005057677
68,2020-04-09,3.573286533355713,1211.449951171875,0.0009666538707406858
69,2020-04-13,100.0,1217.56005859375,0.005043631737295051
70,2020-04-14,18.86817741394043,1269.22998046875,0.04243726747629806
71,2020-04-15,54.84600830078125,1262.469970703125,-0.005326071610070593
72,2020-04-16,100.0,1263.469970703125,0.0007920980484337203
73,2020-04-17,100.0,1283.25,0.015655322053968135
74,2020-04-20,100.0,1266.6099853515625,-0.012967087199249994
75,2020-04-21,-11.575973510742188,1216.3399658203125,-0.039688633527783956
76,2020-04-22,100.0,1263.2099609375,0.038533630756412585
77,2020-04-23,-58.48767852783203,1276.31005859375,0.01037048318280176
78,2020-04-24,100.0,1279.31005859375,0.0023505260181881926
79,2020-04-27,-52.291202545166016,1275.8800048828125,-0.0026811746596504538
80,2020-04-28,100.0,1233.6700439453125,-0.0330830178198277
81,2020-04-29,100.0,1341.47998046875,0.08738960393222994
82,2020-04-30,75.31685638427734,1348.6600341796875,0.005352337578998778
83,2020-05-01,-37.87464904785156,1320.6099853515625,-0.02079845781534284
84,2020-05-04,100.0,1326.800048828125,0.004687275990052919
85,2020-05-05,50.21467208862305,1351.1099853515625,0.018322230651791838
86,2020-05-06,100.0,1347.300048828125,-0.0028198566843143924
87,2020-05-07,100.0,1372.56005859375,0.018748614896582305
88,2020-05-08,22.115718841552734,1388.3699951171875,0.011518575398176356
89,2020-05-11,91.2312240600586,1403.260009765625,0.010724817376351226
90,2020-05-12,100.0,1375.739990234375,-0.019611489916146363
91,2020-05-13,93.0954360961914,1349.3299560546875,-0.019196966263362203
92,2020-05-14,100.0,1356.1300048828125,0.005039574492222476
93,2020-05-15,100.0,1373.18994140625,0.012579868052482013
94,2020-05-18,-99.05908203125,1383.93994140625,0.00782848728777541
95,2020-05-19,100.0,1373.4849853515625,-0.0075544868255366104
96,2020-05-20,100.0,1406.719970703125,0.0241975600068578
97,2020-05-21,100.0,1402.800048828125,-0.0027865687248619375
98,2020-05-22,49.57493591308594,1410.4200439453125,0.005431989486707645
99,2020-05-26,-31.73636245727539,1417.02001953125,0.0046794397273848265
100,2020-05-27,-49.320281982421875,1417.8399658203125,0.0005786412878865388
101,2020-05-28,100.0,1416.72998046875,-0.0007828706894436044
102,2020-05-29,100.0,1428.9200439453125,0.008604366142184183
103,2020-06-01,100.0,1431.8199462890625,0.0020294363957154005
