,date,open
202,2010-10-21,2470.719970703125
203,2010-10-22,2461.60009765625
204,2010-10-25,2491.6201171875
205,2010-10-26,2476.510009765625
206,2010-10-27,2484.090087890625
207,2010-10-28,2516.159912109375
208,2010-10-29,2505.989990234375
209,2010-11-01,2520.449951171875
210,2010-11-02,2525.93994140625
211,2010-11-03,2532.830078125
212,2010-11-04,2569.27001953125
213,2010-11-05,2577.6298828125
214,2010-11-08,2570.860107421875
215,2010-11-09,2587.080078125
216,2010-11-10,2564.31005859375
217,2010-11-11,2534.239990234375
218,2010-11-12,2540.469970703125
219,2010-11-15,2529.02001953125
220,2010-11-16,2494.2099609375
221,2010-11-17,2471.27001953125
222,2010-11-18,2504.409912109375
223,2010-11-19,2510.7900390625
224,2010-11-22,2509.389892578125
225,2010-11-23,2504.2099609375
226,2010-11-24,2519.889892578125
227,2010-11-26,2525.909912109375
228,2010-11-29,2522.239990234375
229,2010-11-30,2497.1201171875
230,2010-12-01,2535.18994140625
231,2010-12-02,2553.679931640625
232,2010-12-03,2569.02001953125
233,2010-12-06,2591.280029296875
234,2010-12-07,2623.14990234375
235,2010-12-08,2604.570068359375
236,2010-12-09,2623.14990234375
237,2010-12-10,2623.280029296875
238,2010-12-13,2645.35009765625
239,2010-12-14,2631.340087890625
240,2010-12-15,2625.81005859375
241,2010-12-16,2620.56005859375
242,2010-12-17,2643.35009765625
243,2010-12-20,2651.97998046875
244,2010-12-21,2658.93994140625
245,2010-12-22,2669.0
246,2010-12-23,2667.419921875
247,2010-12-27,2657.090087890625
248,2010-12-28,2671.85009765625
249,2010-12-29,2667.179931640625
250,2010-12-30,2665.679931640625
251,2010-12-31,2660.580078125
252,2011-01-03,2676.64990234375
253,2011-01-04,2699.860107421875
254,2011-01-05,2673.909912109375
255,2011-01-06,2704.3798828125
256,2011-01-07,2712.75
257,2011-01-10,2691.469970703125
258,2011-01-11,2719.60009765625
259,2011-01-12,2731.449951171875
260,2011-01-13,2734.929931640625
261,2011-01-14,2732.47998046875
262,2011-01-18,2744.800048828125
263,2011-01-19,2762.81005859375
264,2011-01-20,2712.39990234375
265,2011-01-21,2716.919921875
266,2011-01-24,2693.030029296875
267,2011-01-25,2704.25
268,2011-01-26,2724.52001953125
269,2011-01-27,2745.159912109375
270,2011-01-28,2755.280029296875
271,2011-01-31,2693.300048828125
272,2011-02-01,2717.610107421875
273,2011-02-02,2744.679931640625
274,2011-02-03,2746.739990234375
275,2011-02-04,2755.85009765625
276,2011-02-07,2773.260009765625
277,2011-02-08,2782.409912109375
278,2011-02-09,2791.1298828125
279,2011-02-10,2764.760009765625
280,2011-02-11,2783.159912109375
281,2011-02-14,2810.18994140625
282,2011-02-15,2809.02001953125
283,2011-02-16,2815.090087890625
284,2011-02-17,2816.1201171875
285,2011-02-18,2833.35009765625
286,2011-02-22,2795.43994140625
287,2011-02-23,2755.199951171875
288,2011-02-24,2726.590087890625
289,2011-02-25,2752.159912109375
290,2011-02-28,2791.280029296875
291,2011-03-01,2791.080078125
292,2011-03-02,2735.050048828125
293,2011-03-03,2774.47998046875
294,2011-03-04,2797.639892578125
295,2011-03-07,2793.18994140625
296,2011-03-08,2745.22998046875
297,2011-03-09,2756.340087890625
298,2011-03-10,2719.2900390625
299,2011-03-11,2689.64990234375
300,2011-03-14,2695.659912109375
301,2011-03-15,2619.39990234375
302,2011-03-16,2652.919921875
303,2011-03-17,2656.080078125
304,2011-03-18,2665.5400390625
305,2011-03-21,2675.469970703125
306,2011-03-22,2692.1298828125
307,2011-03-23,2677.56005859375
308,2011-03-24,2715.8798828125
309,2011-03-25,2746.340087890625
310,2011-03-28,2752.330078125
311,2011-03-29,2727.830078125
312,2011-03-30,2772.360107421875
313,2011-03-31,2774.22998046875
314,2011-04-01,2796.669921875
315,2011-04-04,2796.260009765625
316,2011-04-05,2787.780029296875
317,2011-04-06,2808.110107421875
318,2011-04-07,2799.590087890625
319,2011-04-08,2806.2900390625
320,2011-04-11,2789.489990234375
321,2011-04-12,2755.889892578125
322,2011-04-13,2762.68994140625
323,2011-04-14,2743.1201171875
324,2011-04-15,2752.8701171875
325,2011-04-18,2731.219970703125
326,2011-04-19,2741.35009765625
327,2011-04-20,2788.840087890625
328,2011-04-21,2820.77001953125
329,2011-04-25,2820.280029296875
330,2011-04-26,2832.47998046875
331,2011-04-27,2853.8798828125
332,2011-04-28,2862.820068359375
333,2011-04-29,2869.739990234375
334,2011-05-02,2881.280029296875
335,2011-05-03,2859.300048828125
336,2011-05-04,2842.919921875
337,2011-05-05,2812.840087890625
338,2011-05-06,2840.7099609375
339,2011-05-09,2828.239990234375
340,2011-05-10,2851.909912109375
341,2011-05-11,2867.159912109375
342,2011-05-12,2833.669921875
343,2011-05-13,2859.699951171875
344,2011-05-16,2815.89990234375
345,2011-05-17,2769.169921875
346,2011-05-18,2782.64990234375
347,2011-05-19,2824.050048828125
348,2011-05-20,2815.9599609375
349,2011-05-23,2761.9599609375
350,2011-05-24,2766.699951171875
351,2011-05-25,2739.989990234375
352,2011-05-26,2756.31005859375
353,2011-05-27,2789.02001953125
354,2011-05-31,2824.25
355,2011-06-01,2829.389892578125
356,2011-06-02,2773.760009765625
357,2011-06-03,2740.489990234375
358,2011-06-06,2728.31005859375
359,2011-06-07,2712.7900390625
360,2011-06-08,2693.68994140625
361,2011-06-09,2678.52001953125
362,2011-06-10,2675.10009765625
363,2011-06-13,2649.300048828125
364,2011-06-14,2662.72998046875
365,2011-06-15,2653.169921875
366,2011-06-16,2631.97998046875
367,2011-06-17,2646.2900390625
368,2011-06-20,2608.050048828125
369,2011-06-21,2640.330078125
370,2011-06-22,2677.179931640625
371,2011-06-23,2638.60009765625
372,2011-06-24,2681.10009765625
373,2011-06-27,2653.070068359375
374,2011-06-28,2694.260009765625
375,2011-06-29,2736.760009765625
376,2011-06-30,2749.3701171875
377,2011-07-01,2775.080078125
378,2011-07-05,2817.8701171875
379,2011-07-06,2821.419921875
380,2011-07-07,2856.25
381,2011-07-08,2841.2900390625
382,2011-07-11,2828.10009765625
383,2011-07-12,2798.75
384,2011-07-13,2800.8798828125
385,2011-07-14,2804.820068359375
386,2011-07-15,2787.330078125
387,2011-07-18,2777.610107421875
388,2011-07-19,2790.97998046875
389,2011-07-20,2839.389892578125
390,2011-07-21,2818.7900390625
391,2011-07-22,2834.4599609375
392,2011-07-25,2832.110107421875
393,2011-07-26,2842.739990234375
394,2011-07-27,2823.6201171875
395,2011-07-28,2765.610107421875
396,2011-07-29,2736.669921875
397,2011-08-01,2791.449951171875
398,2011-08-02,2728.2900390625
399,2011-08-03,2673.969970703125
400,2011-08-04,2648.3798828125
401,2011-08-05,2580.300048828125
402,2011-08-08,2447.300048828125
403,2011-08-09,2402.1298828125
404,2011-08-10,2425.550048828125
405,2011-08-11,2415.5400390625
406,2011-08-12,2507.010009765625
407,2011-08-15,2522.0400390625
408,2011-08-16,2526.47998046875
409,2011-08-17,2527.7900390625
410,2011-08-18,2436.3798828125
411,2011-08-19,2353.320068359375
412,2011-08-22,2396.8798828125
413,2011-08-23,2360.949951171875
414,2011-08-24,2437.47998046875
415,2011-08-25,2470.9599609375
416,2011-08-26,2408.7900390625
417,2011-08-29,2510.989990234375
418,2011-08-30,2547.070068359375
419,2011-08-31,2589.75
420,2011-09-01,2583.340087890625
421,2011-09-02,2497.280029296875
422,2011-09-06,2417.610107421875
423,2011-09-07,2511.5
424,2011-09-08,2533.81005859375
425,2011-09-09,2508.1201171875
426,2011-09-12,2442.860107421875
427,2011-09-13,2502.590087890625
428,2011-09-14,2548.449951171875
429,2011-09-15,2595.449951171875
430,2011-09-16,2607.1201171875
431,2011-09-19,2584.35009765625
432,2011-09-20,2623.889892578125
433,2011-09-21,2601.06005859375
434,2011-09-22,2466.06005859375
435,2011-09-23,2438.6298828125
436,2011-09-26,2496.97998046875
437,2011-09-27,2560.780029296875
438,2011-09-28,2557.860107421875
439,2011-09-29,2535.52001953125
440,2011-09-30,2444.77001953125
441,2011-10-03,2401.18994140625
442,2011-10-04,2312.679931640625
443,2011-10-05,2398.3701171875
444,2011-10-06,2459.050048828125
445,2011-10-07,2509.610107421875
446,2011-10-10,2522.719970703125
447,2011-10-11,2554.699951171875
448,2011-10-12,2606.610107421875
449,2011-10-13,2595.050048828125
450,2011-10-14,2655.22998046875
451,2011-10-17,2653.320068359375
452,2011-10-18,2614.050048828125
453,2011-10-19,2642.889892578125
454,2011-10-20,2605.419921875
455,2011-10-21,2630.300048828125
456,2011-10-24,2644.830078125
457,2011-10-25,2685.860107421875
458,2011-10-26,2660.419921875
459,2011-10-27,2720.590087890625
460,2011-10-28,2724.030029296875
461,2011-10-31,2705.889892578125
462,2011-11-01,2607.31005859375
463,2011-11-02,2637.56005859375
464,2011-11-03,2666.2099609375
465,2011-11-04,2678.159912109375
466,2011-11-07,2683.3798828125
467,2011-11-08,2712.080078125
468,2011-11-09,2662.56005859375
469,2011-11-10,2652.010009765625
470,2011-11-11,2653.530029296875
471,2011-11-14,2671.110107421875
472,2011-11-15,2647.909912109375
473,2011-11-16,2661.090087890625
474,2011-11-17,2637.3701171875
475,2011-11-18,2595.02001953125
476,2011-11-21,2535.340087890625
477,2011-11-22,2517.639892578125
478,2011-11-23,2501.179931640625
479,2011-11-25,2453.030029296875
480,2011-11-28,2509.6298828125
481,2011-11-29,2529.110107421875
482,2011-11-30,2586.389892578125
483,2011-12-01,2615.669921875
484,2011-12-02,2650.800048828125
485,2011-12-05,2666.469970703125
486,2011-12-06,2655.02001953125
487,2011-12-07,2638.610107421875
488,2011-12-08,2633.300048828125
489,2011-12-09,2603.179931640625
490,2011-12-12,2617.320068359375
491,2011-12-13,2629.669921875
492,2011-12-14,2566.2099609375
493,2011-12-15,2565.929931640625
494,2011-12-16,2554.6201171875
495,2011-12-19,2564.070068359375
496,2011-12-20,2567.25
497,2011-12-21,2589.77001953125
498,2011-12-22,2584.330078125
499,2011-12-23,2607.429931640625
500,2011-12-27,2613.510009765625
501,2011-12-28,2626.18994140625
502,2011-12-29,2596.330078125
503,2011-12-30,2610.22998046875
504,2012-01-03,2657.389892578125
505,2012-01-04,2639.89990234375
506,2012-01-05,2642.570068359375
507,2012-01-06,2671.169921875
508,2012-01-09,2682.97998046875
509,2012-01-10,2704.419921875
510,2012-01-11,2695.77001953125
511,2012-01-12,2716.8701171875
512,2012-01-13,2707.409912109375
513,2012-01-17,2736.340087890625
514,2012-01-18,2731.159912109375
515,2012-01-19,2779.739990234375
516,2012-01-20,2776.0400390625
517,2012-01-23,2786.2099609375
518,2012-01-24,2771.580078125
519,2012-01-25,2803.22998046875
520,2012-01-26,2828.780029296875
521,2012-01-27,2797.659912109375
522,2012-01-30,2790.39990234375
523,2012-01-31,2825.760009765625
524,2012-02-01,2830.10009765625
525,2012-02-02,2854.10009765625
526,2012-02-03,2888.949951171875
527,2012-02-06,2892.52001953125
528,2012-02-07,2895.909912109375
529,2012-02-08,2906.590087890625
530,2012-02-09,2922.4599609375
531,2012-02-10,2902.0
532,2012-02-13,2926.2099609375
533,2012-02-14,2921.699951171875
534,2012-02-15,2943.419921875
535,2012-02-16,2915.669921875
536,2012-02-17,2958.219970703125
537,2012-02-21,2957.300048828125
538,2012-02-22,2942.77001953125
539,2012-02-23,2933.159912109375
540,2012-02-24,2963.1298828125
541,2012-02-27,2945.8701171875
542,2012-02-28,2969.25
543,2012-02-29,2991.669921875
544,2012-03-01,2979.110107421875
545,2012-03-02,2986.080078125
546,2012-03-05,2969.72998046875
547,2012-03-06,2917.52001953125
548,2012-03-07,2922.570068359375
549,2012-03-08,2954.39990234375
550,2012-03-09,2975.090087890625
551,2012-03-12,2989.050048828125
552,2012-03-13,3003.7099609375
553,2012-03-14,3042.2099609375
554,2012-03-15,3048.580078125
555,2012-03-16,3058.489990234375
556,2012-03-19,3057.239990234375
557,2012-03-20,3060.929931640625
558,2012-03-21,3077.43994140625
559,2012-03-22,3055.0
560,2012-03-23,3066.3701171875
561,2012-03-26,3090.52001953125
562,2012-03-27,3124.06005859375
563,2012-03-28,3123.840087890625
564,2012-03-29,3087.25
565,2012-03-30,3110.969970703125
566,2012-04-02,3085.93994140625
567,2012-04-03,3119.64990234375
568,2012-04-04,3085.4599609375
569,2012-04-05,3061.75
570,2012-04-09,3037.280029296875
571,2012-04-10,3044.669921875
572,2012-04-11,3020.14990234375
573,2012-04-12,3023.110107421875
574,2012-04-13,3045.080078125
575,2012-04-16,3027.570068359375
576,2012-04-17,3002.02001953125
577,2012-04-18,3031.820068359375
578,2012-04-19,3028.199951171875
579,2012-04-20,3023.72998046875
580,2012-04-23,2969.0
581,2012-04-24,2967.3701171875
582,2012-04-25,3013.64990234375
583,2012-04-26,3029.6201171875
584,2012-04-27,3060.340087890625
585,2012-04-30,3060.06005859375
586,2012-05-01,3044.7900390625
587,2012-05-02,3035.070068359375
588,2012-05-03,3061.1298828125
589,2012-05-04,3001.14990234375
590,2012-05-07,2940.409912109375
591,2012-05-08,2939.360107421875
592,2012-05-09,2912.409912109375
593,2012-05-10,2950.2099609375
594,2012-05-11,2919.35009765625
595,2012-05-14,2907.780029296875
596,2012-05-15,2902.300048828125
597,2012-05-16,2904.669921875
598,2012-05-17,2874.7099609375
599,2012-05-18,2814.429931640625
600,2012-05-21,2782.550048828125
601,2012-05-22,2853.8701171875
602,2012-05-23,2832.169921875
603,2012-05-24,2856.550048828125
604,2012-05-25,2839.739990234375
605,2012-05-29,2853.27001953125
606,2012-05-30,2847.27001953125
607,2012-05-31,2837.3701171875
608,2012-06-01,2810.1298828125
609,2012-06-04,2747.610107421875
610,2012-06-05,2749.35009765625
611,2012-06-06,2796.22998046875
612,2012-06-07,2872.050048828125
613,2012-06-08,2823.820068359375
614,2012-06-11,2882.489990234375
615,2012-06-12,2815.840087890625
616,2012-06-13,2838.1201171875
617,2012-06-14,2820.6298828125
618,2012-06-15,2839.39990234375
619,2012-06-18,2872.489990234375
620,2012-06-19,2909.8701171875
621,2012-06-20,2932.9599609375
622,2012-06-21,2929.14990234375
623,2012-06-22,2866.169921875
624,2012-06-25,2863.889892578125
625,2012-06-26,2845.39990234375
626,2012-06-27,2862.1298828125
627,2012-06-28,2853.889892578125
628,2012-06-29,2902.43994140625
629,2012-07-02,2938.409912109375
630,2012-07-03,2950.81005859375
631,2012-07-05,2970.3701171875
632,2012-07-06,2955.199951171875
633,2012-07-09,2934.489990234375
634,2012-07-10,2945.35009765625
635,2012-07-11,2898.77001953125
636,2012-07-12,2867.080078125
637,2012-07-13,2874.06005859375
638,2012-07-16,2903.030029296875
639,2012-07-17,2911.4599609375
640,2012-07-18,2904.239990234375
641,2012-07-19,2961.7099609375
642,2012-07-20,2957.02001953125
643,2012-07-23,2877.510009765625
644,2012-07-24,2894.949951171875
645,2012-07-25,2856.780029296875
646,2012-07-26,2896.679931640625
647,2012-07-27,2906.5
648,2012-07-30,2959.070068359375
649,2012-07-31,2945.080078125
650,2012-08-01,2956.719970703125
651,2012-08-02,2900.4599609375
652,2012-08-03,2951.280029296875
653,2012-08-06,2978.159912109375
654,2012-08-07,3002.659912109375
655,2012-08-08,3003.77001953125
656,2012-08-09,3009.860107421875
657,2012-08-10,3008.830078125
658,2012-08-13,3018.27001953125
659,2012-08-14,3032.669921875
660,2012-08-15,3013.330078125
661,2012-08-16,3037.179931640625
662,2012-08-17,3067.110107421875
663,2012-08-20,3072.659912109375
664,2012-08-21,3085.25
665,2012-08-22,3059.93994140625
666,2012-08-23,3065.820068359375
667,2012-08-24,3045.219970703125
668,2012-08-27,3083.6201171875
669,2012-08-28,3069.39990234375
670,2012-08-29,3078.050048828125
671,2012-08-30,3066.72998046875
672,2012-08-31,3069.639892578125
673,2012-09-04,3063.25
674,2012-09-05,3072.580078125
675,2012-09-06,3087.93994140625
676,2012-09-07,3133.219970703125
677,2012-09-10,3131.340087890625
678,2012-09-11,3105.02001953125
679,2012-09-12,3115.330078125
680,2012-09-13,3117.659912109375
681,2012-09-14,3166.239990234375
682,2012-09-17,3183.39990234375
683,2012-09-18,3173.6201171875
684,2012-09-19,3179.0400390625
685,2012-09-20,3166.840087890625
686,2012-09-21,3194.860107421875
687,2012-09-24,3155.35009765625
688,2012-09-25,3170.3701171875
689,2012-09-26,3113.39990234375
690,2012-09-27,3105.8701171875
691,2012-09-28,3125.31005859375
692,2012-10-01,3130.31005859375
693,2012-10-02,3127.72998046875
694,2012-10-03,3130.85009765625
695,2012-10-04,3142.3798828125
696,2012-10-05,3161.2099609375
697,2012-10-08,3121.330078125
698,2012-10-09,3108.010009765625
699,2012-10-10,3066.25
700,2012-10-11,3075.889892578125
701,2012-10-12,3049.080078125
702,2012-10-15,3053.2099609375
703,2012-10-16,3073.2099609375
704,2012-10-17,3091.3798828125
705,2012-10-18,3097.77001953125
706,2012-10-19,3066.56005859375
707,2012-10-22,3005.919921875
708,2012-10-23,2989.43994140625
709,2012-10-24,3011.820068359375
710,2012-10-25,3005.0400390625
711,2012-10-26,2986.050048828125
712,2012-10-31,2986.85009765625
713,2012-11-01,2987.5400390625
714,2012-11-02,3033.85009765625
715,2012-11-05,2983.030029296875
716,2012-11-06,3003.7099609375
717,2012-11-07,2976.4599609375
718,2012-11-08,2942.090087890625
719,2012-11-09,2892.570068359375
720,2012-11-12,2916.3798828125
721,2012-11-13,2880.77001953125
722,2012-11-14,2896.81005859375
723,2012-11-15,2847.840087890625
724,2012-11-16,2838.89990234375
725,2012-11-19,2886.0
726,2012-11-20,2910.72998046875
727,2012-11-21,2919.139892578125
728,2012-11-23,2943.6201171875
729,2012-11-26,2961.02001953125
730,2012-11-27,2974.56005859375
731,2012-11-28,2952.02001953125
732,2012-11-29,3005.409912109375
733,2012-11-30,3013.25
734,2012-12-03,3029.2099609375
735,2012-12-04,3000.43994140625
736,2012-12-05,2993.199951171875
737,2012-12-06,2967.989990234375
738,2012-12-07,2999.68994140625
739,2012-12-10,2973.18994140625
740,2012-12-11,3005.429931640625
741,2012-12-12,3033.929931640625
742,2012-12-13,3007.830078125
743,2012-12-14,2976.949951171875
744,2012-12-17,2975.5
745,2012-12-18,3020.820068359375
746,2012-12-19,3059.030029296875
747,2012-12-20,3050.300048828125
748,2012-12-21,2998.60009765625
749,2012-12-24,3013.889892578125
750,2012-12-26,3013.1298828125
751,2012-12-27,2989.8701171875
752,2012-12-28,2965.1201171875
753,2012-12-31,2955.449951171875
754,2013-01-02,3091.330078125
755,2013-01-03,3108.489990234375
756,2013-01-04,3100.8798828125
757,2013-01-07,3089.169921875
758,2013-01-08,3098.4599609375
759,2013-01-09,3099.64990234375
760,2013-01-10,3125.639892578125
761,2013-01-11,3122.1201171875
762,2013-01-14,3113.64990234375
763,2013-01-15,3101.06005859375
764,2013-01-16,3110.719970703125
765,2013-01-17,3130.489990234375
766,2013-01-18,3127.909912109375
767,2013-01-22,3135.6298828125
768,2013-01-23,3155.820068359375
769,2013-01-24,3125.669921875
770,2013-01-25,3140.64990234375
771,2013-01-28,3152.169921875
772,2013-01-29,3149.6201171875
773,2013-01-30,3157.429931640625
774,2013-01-31,3140.669921875
775,2013-02-01,3162.93994140625
776,2013-02-04,3161.719970703125
777,2013-02-05,3140.89990234375
778,2013-02-06,3159.3798828125
779,2013-02-07,3167.43994140625
780,2013-02-08,3178.06005859375
781,2013-02-11,3192.530029296875
782,2013-02-12,3190.72998046875
783,2013-02-13,3195.340087890625
784,2013-02-14,3182.739990234375
785,2013-02-15,3202.840087890625
786,2013-02-19,3197.4599609375
787,2013-02-20,3211.989990234375
788,2013-02-21,3154.8798828125
789,2013-02-22,3149.090087890625
790,2013-02-25,3180.590087890625
791,2013-02-26,3126.22998046875
792,2013-02-27,3129.719970703125
793,2013-02-28,3161.429931640625
794,2013-03-01,3143.5400390625
795,2013-03-04,3159.4599609375
796,2013-03-05,3200.3798828125
797,2013-03-06,3233.31005859375
798,2013-03-07,3224.5
799,2013-03-08,3245.85009765625
800,2013-03-11,3237.739990234375
801,2013-03-12,3244.85009765625
802,2013-03-13,3243.0400390625
803,2013-03-14,3253.0
804,2013-03-15,3260.4599609375
805,2013-03-18,3215.7099609375
806,2013-03-19,3246.699951171875
807,2013-03-20,3251.909912109375
808,2013-03-21,3228.169921875
809,2013-03-22,3235.300048828125
810,2013-03-25,3255.85009765625
811,2013-03-26,3249.949951171875
812,2013-03-27,3230.760009765625
813,2013-03-28,3257.320068359375
814,2013-04-01,3268.6298828125
815,2013-04-02,3252.550048828125
816,2013-04-03,3257.3798828125
817,2013-04-04,3219.110107421875
818,2013-04-05,3174.0
819,2013-04-08,3207.14990234375
820,2013-04-09,3229.81005859375
821,2013-04-10,3246.06005859375
822,2013-04-11,3289.590087890625
823,2013-04-12,3292.389892578125
824,2013-04-15,3277.580078125
825,2013-04-16,3239.050048828125
826,2013-04-17,3236.25
827,2013-04-18,3212.239990234375
828,2013-04-19,3169.320068359375
829,2013-04-22,3217.39990234375
830,2013-04-23,3252.800048828125
831,2013-04-24,3262.2099609375
832,2013-04-25,3279.820068359375
